KEY,ID,CAS_Registry_Number,parameter_cd_txt,parameter_group_nm,srsname,parameter_nm,TSAANLYT_IS_NUMBER,SDWIS_NAME
"2,4-Dimethylphenol ",31,105-67-9,34606,"Organics, pesticide","2,4-Dimethylphenol","2,4-Dimethylphenol, water, unfiltered, recoverable, micrograms per liter",719,"2,4-DIMETHYLPHENOL                      "
"2,4-Dimethylphenol ",31,105-67-9,34607,"Organics, pesticide","2,4-Dimethylphenol","2,4-Dimethylphenol, water, filtered, recoverable, micrograms per liter",719,"2,4-DIMETHYLPHENOL                      "
"2,4,6-Trichlorophenol",27,88-06-2,34621,"Organics, pesticide","2,4,6-Trichlorophenol","2,4,6-Trichlorophenol, water, unfiltered, recoverable, micrograms per liter",266,"2,4,6-TRICHLOROPHENOL                   "
"2,4,6-Trichlorophenol",27,88-06-2,34622,"Organics, pesticide","2,4,6-Trichlorophenol","2,4,6-Trichlorophenol, water, filtered, recoverable, micrograms per liter",266,"2,4,6-TRICHLOROPHENOL                   "
4-Nitrophenol,360,100-02-7,34646,"Organics, pesticide",p-Nitrophenol,"4-Nitrophenol, water, unfiltered, recoverable, micrograms per liter",274,4-NITROPHENOL                           
4-Nitrophenol,360,100-02-7,34647,"Organics, pesticide",p-Nitrophenol,"4-Nitrophenol, water, filtered, recoverable, micrograms per liter",274,4-NITROPHENOL                           
DDD,142,72-54-8,34651,"Organics, pesticide","p,p'-DDD","p,p'-DDD, water, filtered, recoverable, micrograms per liter",150,PARA-PARA DDD
DDE,143,72-55-9,34653,"Organics, pesticide","p,p'-DDE","p,p'-DDE, water, filtered, recoverable, micrograms per liter",148,PARA-PARA DDE
Dichlorodiphenyltrichloroethane,154,50-29-3,34655,"Organics, pesticide","p,p'-DDT","p,p'-DDT, water, filtered, recoverable, micrograms per liter",154,PARA-PARA DDT
"4,6-Dinitro-2-methylphenol",363,534-52-1,34657,"Organics, pesticide","4,6-Dinitro-o-cresol","2-Methyl-4,6-dinitrophenol, water, unfiltered, recoverable, micrograms per liter",195,"2-METHYL-4,6-DINITROPHENOL              "
"4,6-Dinitro-2-methylphenol",363,534-52-1,34657,"Organics, pesticide","4,6-Dinitro-o-cresol","2-Methyl-4,6-dinitrophenol, water, unfiltered, recoverable, micrograms per liter",276,"4,6-DINITRO-O-CRESOL                    "
"4,6-Dinitro-2-methylphenol",363,534-52-1,34658,"Organics, pesticide","4,6-Dinitro-o-cresol","2-Methyl-4,6-dinitrophenol, water, filtered, recoverable, micrograms per liter",195,"2-METHYL-4,6-DINITROPHENOL              "
"4,6-Dinitro-2-methylphenol",363,534-52-1,34658,"Organics, pesticide","4,6-Dinitro-o-cresol","2-Methyl-4,6-dinitrophenol, water, filtered, recoverable, micrograms per liter",276,"4,6-DINITRO-O-CRESOL                    "
"trans-1,3-Dichloropropene",369,10061-02-6,34699,"Organics, pesticide","trans-1,3-Dichloropropene","trans-1,3-Dichloropropene, water, unfiltered, recoverable, micrograms per liter",192,"TRANS-1,3-DICHLOROPROPENE               "
"trans-1,3-Dichloropropene",369,10061-02-6,34700,"Organics, pesticide","trans-1,3-Dichloropropene","trans-1,3-Dichloropropene, water, filtered, recoverable, micrograms per liter",192,"TRANS-1,3-DICHLOROPROPENE               "
"cis-1,3-Dichloropropene",370,10061-01-5,34704,"Organics, pesticide","cis-1,3-Dichloropropene","cis-1,3-Dichloropropene, water, unfiltered, recoverable, micrograms per liter",196,"CIS-1,3-DICHLOROPROPENE                 "
"cis-1,3-Dichloropropene",370,10061-01-5,34705,"Organics, pesticide","cis-1,3-Dichloropropene","cis-1,3-Dichloropropene, water, filtered, recoverable, micrograms per liter",196,"CIS-1,3-DICHLOROPROPENE                 "
Dicamba,150,1918-00-9,38442,"Organics, pesticide",Dicamba,"Dicamba, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",315,DICAMBA                                 
MCPA,224,94-74-6,38482,"Organics, pesticide",MCPA,"MCPA, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",817,MCPA                                    
Propazine,433,139-40-2,38535,"Organics, pesticide",Propazine,"Propazine, water, filtered, recoverable, micrograms per liter",758,PROPAZINE                               
Propoxur (Baygon),414,114-26-1,38538,"Organics, pesticide",Propoxur,"Propoxur, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",736,BAYGON
Trifluralin,333,1582-09-8,38574,"Organics, pesticide",Trifluralin,"Trifluralin, water, filtered, recoverable, micrograms per liter",134,TRIFLURALIN                             
Bentazone,67,25057-89-0,38710,"Organics, pesticide",Bentazon,"Bentazon, water, unfiltered, recoverable, micrograms per liter",792,BENTAZON
Bentazone,67,25057-89-0,38711,"Organics, pesticide",Bentazon,"Bentazon, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",792,BENTAZON
"2,4-DB ",29,94-82-6,38746,"Organics, pesticide","2,4-DB","2,4-DB, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",744,"2,4-DB                                  "
"1,2-Dibromo-3-chloropropane ",12,96-12-8,38760,"Organics, pesticide","1,2-Dibromo-3-chloropropane","1,2-Dibromo-3-chloropropane, water, unfiltered, recoverable, micrograms per liter",342,"1,2-DIBROMO-3-CHLOROPROPANE"
Dichlorvos (DDVP),537,62-73-7,38775,"Organics, pesticide",Dichlorvos,"Dichlorvos, water, filtered, recoverable, micrograms per liter",889,DICHLOROVOS
Oxamyl (Vydate),267,23135-22-0,38865,"Organics, pesticide",Oxamyl,"Oxamyl, water, unfiltered, recoverable, micrograms per liter",115,OXAMYL
Oxamyl (Vydate),267,23135-22-0,38866,"Organics, pesticide",Oxamyl,"Oxamyl, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",115,OXAMYL
Endothall,174,145-73-3,38926,"Organics, pesticide",Endothall,"Endothal, water, unfiltered, recoverable, micrograms per liter",112,ENDOTHALL                               
Chlorpyrifos,126,2921-88-2,38932,"Organics, pesticide",Chlorpyrifos,"Chlorpyrifos, water, unfiltered, recoverable, micrograms per liter",136,CHLOROPYRIFOS
Chlorpyrifos,126,2921-88-2,38932,"Organics, pesticide",Chlorpyrifos,"Chlorpyrifos, water, unfiltered, recoverable, micrograms per liter",751,CHLOROPYRIFOS
Chlorpyrifos,126,2921-88-2,38933,"Organics, pesticide",Chlorpyrifos,"Chlorpyrifos, water, filtered, recoverable, micrograms per liter",136,CHLOROPYRIFOS
Chlorpyrifos,126,2921-88-2,38933,"Organics, pesticide",Chlorpyrifos,"Chlorpyrifos, water, filtered, recoverable, micrograms per liter",751,CHLOROPYRIFOS
Dimethoate,160,60-51-5,39009,"Organics, pesticide",Dimethoate,"Dimethoate, water, unfiltered, recoverable, micrograms per liter",754,DIMETHOATE                              
Phorate,279,298-02-2,39023,"Organics, pesticide",Phorate,"Phorate, water, unfiltered, recoverable, micrograms per liter",328,THIMET
Propazine,433,139-40-2,39024,"Organics, pesticide",Propazine,"Propazine, water, unfiltered, recoverable, micrograms per liter",758,PROPAZINE                               
Simazine,304,122-34-9,39025,"Organics, pesticide",Simazine,"Simazine, water, unfiltered, coulson conductivity, recoverable, micrograms per liter",116,SIMAZINE                                
Trifluralin,333,1582-09-8,39030,"Organics, pesticide",Trifluralin,"Trifluralin, water, unfiltered, recoverable, micrograms per liter",134,TRIFLURALIN                             
Methomyl,228,16752-77-5,39051,"Organics, pesticide",Methomyl,"Methomyl, water, unfiltered, recoverable, micrograms per liter",108,METHOMYL                                
Aldicarb,55,116-06-3,39053,"Organics, pesticide",Aldicarb,"Aldicarb, water, unfiltered, recoverable, micrograms per liter",126,ALDICARB                                
Simazine,304,122-34-9,39055,"Organics, pesticide",Simazine,"Simazine, water, unfiltered, recoverable, micrograms per liter",116,SIMAZINE                                
Prometon,447,1610-18-0,39056,"Organics, pesticide",Prometon,"Prometon, water, unfiltered, recoverable, micrograms per liter",740,PROMETON
Prometryne,287,7287-19-6,39057,"Organics, pesticide",Prometryn,"Prometryn, water, unfiltered, recoverable, micrograms per liter",904,PROMETRYN
alpha-Chlordane,501,5103-71-9,39062,"Organics, pesticide",cis-Chlordane,"cis-Chlordane, water, unfiltered, recoverable, micrograms per liter",881,ALPHA-CHLORDANE
Dichlorodiphenyltrichloroethane,154,50-29-3,39300,"Organics, pesticide","p,p'-DDT","p,p'-DDT, water, unfiltered, recoverable, micrograms per liter",154,PARA-PARA DDT
DDD,142,72-54-8,39310,"Organics, pesticide","p,p'-DDD","p,p'-DDD, water, unfiltered, recoverable, micrograms per liter",150,PARA-PARA DDD
DDE,143,72-55-9,39320,"Organics, pesticide","p,p'-DDE","p,p'-DDE, water, unfiltered, recoverable, micrograms per liter",148,PARA-PARA DDE
Aldrin,56,309-00-2,39330,"Organics, pesticide",Aldrin,"Aldrin, water, unfiltered, recoverable, micrograms per liter",280,ALDRIN                                  
Aldrin,56,309-00-2,39331,"Organics, pesticide",Aldrin,"Aldrin, water, filtered, recoverable, micrograms per liter",280,ALDRIN                                  
a-HCH,53,319-84-6,39337,"Organics, pesticide",.alpha.-Hexachlorocyclohexane,"alpha-HCH, water, unfiltered, recoverable, micrograms per liter",277,.ALPHA.-BHC
Beta-HCH (beta-BHC),78,319-85-7,39338,"Organics, pesticide",.beta.-Hexachlorocyclohexane,"beta-HCH, water, unfiltered, recoverable, micrograms per liter",278,.BETA.-BHC
Lindane,218,58-89-9,39340,"Organics, pesticide",Lindane,"Lindane, water, unfiltered, recoverable, micrograms per liter",104,BHC-GAMMA
Lindane,218,58-89-9,39341,"Organics, pesticide",Lindane,"Lindane, water, filtered, recoverable, micrograms per liter",104,BHC-GAMMA
alpha-Chlordane,501,5103-71-9,39348,"Organics, pesticide",cis-Chlordane,"cis-Chlordane, water, unfiltered, recoverable, micrograms per liter",881,ALPHA-CHLORDANE
Metolachlor,241,51218-45-2,39356,"Organics, pesticide",Metolachlor,"Metolachlor, water, unfiltered, recoverable, micrograms per liter",124,METOLACHLOR                             
DDD,142,72-54-8,39360,"Organics, pesticide","p,p'-DDD","p,p'-DDD, water, unfiltered, recoverable, micrograms per liter",150,PARA-PARA DDD
DDD,142,72-54-8,39361,"Organics, pesticide","p,p'-DDD","p,p'-DDD, water, filtered, recoverable, micrograms per liter",150,PARA-PARA DDD
DDE,143,72-55-9,39365,"Organics, pesticide","p,p'-DDE","p,p'-DDE, water, unfiltered, recoverable, micrograms per liter",148,PARA-PARA DDE
DDE,143,72-55-9,39366,"Organics, pesticide","p,p'-DDE","p,p'-DDE, water, filtered, recoverable, micrograms per liter",148,PARA-PARA DDE
Dichlorodiphenyltrichloroethane,154,50-29-3,39370,"Organics, pesticide","p,p'-DDT","p,p'-DDT, water, unfiltered, recoverable, micrograms per liter",154,PARA-PARA DDT
Dichlorodiphenyltrichloroethane,154,50-29-3,39371,"Organics, pesticide","p,p'-DDT","p,p'-DDT, water, filtered, recoverable, micrograms per liter",154,PARA-PARA DDT
Dieldrin,158,60-57-1,39380,"Organics, pesticide",Dieldrin,"Dieldrin, water, unfiltered, recoverable, micrograms per liter",149,DIELDRIN                                
Dieldrin,158,60-57-1,39381,"Organics, pesticide",Dieldrin,"Dieldrin, water, filtered, recoverable, micrograms per liter",149,DIELDRIN                                
Endrin,175,72-20-8,39390,"Organics, pesticide",Endrin,"Endrin, water, unfiltered, recoverable, micrograms per liter",102,ENDRIN                                  
Endrin,175,72-20-8,39391,"Organics, pesticide",Endrin,"Endrin, water, filtered, recoverable, micrograms per liter",102,ENDRIN                                  
Toxaphene,321,8001-35-2,39400,"Organics, pesticide",Toxaphene,"Toxaphene, water, unfiltered, recoverable, micrograms per liter",106,TOXAPHENE                               
Toxaphene,321,8001-35-2,39401,"Organics, pesticide",Toxaphene,"Toxaphene, water, filtered, recoverable, micrograms per liter",106,TOXAPHENE                               
